109.506033590058,0
105.911713706322,0
100.047219678801,0
94.8824415624527,0
92.8970492969492,0
93.548044898016,0
96.8242415244364,0
100.81417692994,0
104.450551273948,0
107.065508510258,0
110.252742575501,0
107.152442718784,0
105.758446253715,0
105.283631175733,0
110.880712927602,0
116.68824894709,0
122.212144455785,0
134.22589814065,0
136.974180852653,0
133.633545007021,0
128.396747234563,0
120.569865845925,0
112.948850480818,0
105.9038457443,0
100.219988308287,0
93.8670706655279,0
90.7410222376674,0
90.116773152427,0
92.3691062829183,0
97.7130304749251,0
112.89733405223,0
144.018295009112,0
185.181767752651,90.1836309389407
185.83299268263,82.3408670060696
175.334840607073,65.0704785832253
172.178608527575,0
167.605296543542,61.5518852713987
188.02779328092,97.7840967225582
208.535891979817,160.847388054666
233.675447799896,283.2189562193
233.243805887407,322.09547067758
252.658175303893,477.634742648488
244.055302641636,464.721007727781
236.12369976486,473.903807692824
213.50156508553,378.963274663209
198.141044406627,352.313959165222
177.176451960114,273.868439692901
154.814034110137,181.266535311737
148.421200840932,197.892558599293
129.646838326101,120.787538283446
125.805257083722,112.535282200485
133.998065051339,148.861312583053
138.710874025308,164.72485497802
150.88760478463,211.435464557013
167.939174406914,241.987115461522
208.807992674667,327.817444947564
252.266343933783,407.70552514991
243.29289512937,298.983367542981
230.493234683354,227.654249089828
221.359991413775,184.966571732138
227.143736345459,238.942457853641
248.784841100619,336.343209032931
283.963961905472,564.668566694956
304.105804868518,796.570114333927
294.352400109028,759.11750628372
295.368201144764,836.9619228389
279.180723563035,745.816392928336
262.261643181762,655.172844695973
239.485864200437,517.634108482007
223.442800598004,459.209318757786
207.529506859614,442.021465130379
192.867716557086,398.961150667116
172.062748412479,321.314540024541
162.382637310663,287.098852316405
148.021003627328,195.906354636098
134.292833437002,126.582637740181
129.127724430366,102.642540903711
127.356451306908,87.4335338511218
136.855620639867,92.2987029839
179.866892712126,176.601382445886
216.264925851391,216.858483949754
215.804097258203,186.260364620838
208.956963580555,156.943128866286
207.478504591162,150.370456573173
194.350589664983,130.214747200016
203.995959982525,160.783067127856
204.934470438398,168.93228281987
190.974406201817,141.570185577652
180.3432453835,119.893974906109
179.693563752329,110.88580857771
170.495402809217,98.7916947339497
161.938904323808,94.5987829423981
151.679944105773,86.1916013809614
139.22122174263,72.6934926202561
130.760141879931,67.580138137395
121.500087677655,59.9380801370449
110.137608029142,0
99.4370555180631,0
94.4592961318485,0
92.3288849979456,0
92.5495539987965,0
95.2977176471247,0
99.7329190472173,0
110.244069015243,0
